sequence_id,timestep,temperature_1,temperature_2
0,0,0.03609871806993415,-3.3081751282176284
0,1,8.263369520215218,-0.8374858813325211
0,2,8.603110556670805,-0.8374858813325211
0,3,13.11526918487782,-0.8374858813325211
0,4,13.11526918487782,-0.8374858813325211
0,5,13.11526918487782,0.26756979663743885
0,6,8.297631227459883,-0.8374858813325211
0,7,13.11526918487782,-0.8374858813325211
1,0,13.11526918487782,-1.2629749388049771
1,1,13.11526918487782,-0.8374858813325211
1,2,13.11526918487782,-0.7669593301825949
1,3,13.11526918487782,-1.7556475270722558
1,4,13.11526918487782,-0.8374858813325211
1,5,13.11526918487782,-0.8374858813325211
1,6,13.11526918487782,-0.8374858813325211
1,7,8.108089188256447,-0.8374858813325211
2,0,-0.24214807723804044,1.0239844874077535
2,1,0.1979566687726195,-0.7534380167794892
2,2,13.11526918487782,-0.8374858813325211
2,3,13.11526918487782,-0.8258481305010336
2,4,13.11526918487782,-0.8374858813325211
2,5,13.11526918487782,-0.9296798131203644
2,6,24.201620133995675,-0.8374858813325211
2,7,23.100539126704412,-0.26243165264863066
3,0,13.11526918487782,-0.8374858813325211
3,1,8.496666691207261,-0.3794368356991994
3,2,13.11526918487782,-0.8374858813325211
3,3,13.11526918487782,-0.8374858813325211
3,4,13.11526918487782,-1.3677137075525
3,5,13.11526918487782,-1.9792505464002912
3,6,23.485642983685327,-1.436792313982965
3,7,23.726532403217192,-0.16629531030150435
4,0,13.11526918487782,-0.8374858813325211
4,1,7.696547451179169,-0.8374858813325211
4,2,13.11526918487782,-0.8374858813325211
4,3,13.11526918487782,1.0332020209241597
4,4,23.125635600688987,-0.8374858813325211
4,5,23.39056791133536,-0.8374858813325211
4,6,13.11526918487782,0.8246021452314108
4,7,13.11526918487782,-0.7065649411119824
5,0,13.11526918487782,-0.8374858813325211
5,1,13.11526918487782,-0.8374858813325211
5,2,13.11526918487782,-0.4979641304697559
5,3,13.11526918487782,-0.8374858813325211
5,4,23.745550503760857,-0.8374858813325211
5,5,23.864461684522663,-0.8374858813325211
5,6,24.247615383371485,-0.5037779494031428
5,7,13.11526918487782,-0.8374858813325211
6,0,13.11526918487782,-0.8374858813325211
6,1,13.11526918487782,-0.8374858813325211
6,2,0.6610510445580072,-1.8452463827048824
6,3,13.11526918487782,-0.8374858813325211
6,4,13.11526918487782,-0.8374858813325211
6,5,7.218222633657705,-0.8374858813325211
6,6,13.11526918487782,-0.2278564994872846
6,7,7.559779337353049,-0.5264228056318722
7,0,13.11526918487782,-0.7687467480245259
7,1,13.11526918487782,-1.479272227778884
7,2,13.11526918487782,-0.8374858813325211
7,3,13.11526918487782,0.424271742677826
